,Unnamed: 0,ord,TIME,LATITUDE,LONGITUDE,ALTITUDE,VEHICLE_ID,BAROMETRIC_PRESSURE,ENGINE_COOLANT_TEMP,FUEL_LEVEL,ENGINE_LOAD,AMBIENT_AIR_TEMP,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,MAF,TERM.FUEL.TRIM.BANK.1,FUEL_ECONOMY,LONG.TERM.FUEL.TRIM.BANK.2,FUEL_TYPE,AIR_INTAKE_TEMP,FUEL_PRESSURE,SPEED,SHORT.TERM.FUEL.TRIM.BANK.2,SHORT.TERM.FUEL.TRIM.BANK.1,ENGINE_RUNTIME,THROTTLE_POS,DTC_NUMBER,TROUBLE_CODES,TIMING_ADVANCE,EQUIV_RATIO,aqui,TROUBLE_CODES_converted,TIMESTAMP,MARK,MODEL,CAR_YEAR,ENGINE_POWER,AUTOMATIC,BAROMETRIC_PRESSURE.KPA.,MIN,HOURS,DAYS_OF_WEEK,MONTHS,YEAR
1458,1459,1459.0,"1,51E+12",-586.144.978,-3.519.161.048,35.0,control4,99.0,86.0,"45,50","100,00",9.0,3388.0,97.0,"69,83",,,,,30.0,,82.0,,"0,00",00:05:16,"83,10",MIL is OFF0 codes,,"61,20","0,00",,0,,,,,,,,,,,,
1459,1460,1460.0,"1,51E+12",-586.194.743,-3.519.088.286,36.0,control4,98.0,86.0,"48,20","100,00",9.0,4237.0,97.0,"89,18",,,,,29.0,,96.0,,"0,00",00:05:20,"83,10",MIL is OFF0 codes,,"61,20","0,00",,0,,,,,,,,,,,,
1460,1461,1461.0,"1,51E+12",-586.257.275,-3.519.011.384,33.0,control4,99.0,85.0,"49,80","100,00",9.0,3228.0,96.0,"66,52",,,,,30.0,,103.0,,"0,00",00:05:24,"83,50",MIL is OFF0 codes,,"60,40","1,00",,0,,,,,,,,,,,,
1461,1462,1462.0,"1,51E+12",-586.321.636,-3.518.928.271,37.0,control4,99.0,85.0,"50,20","100,00",9.0,3487.0,18.0,"70,16",,,,,30.0,,103.0,,"-5,50",00:05:29,"83,50",MIL is OFF0 codes,,"61,20","0,00",,0,,,,,,,,,,,,
1462,1463,1463.0,"1,51E+12",-586.382.852,-3.518.851.534,41.0,control4,99.0,86.0,"49,00","17,60",9.0,3315.0,19.0,"8,94",,,,,30.0,,90.0,,"6,20",00:05:32,"27,10",MIL is OFF0 codes,,"65,50","1,00",,0,,,,,,,,,,,,
1463,1464,1464.0,"1,51E+12",-586.438.535,-3.518.785.048,40.0,control4,99.0,85.0,"45,90","16,90",9.0,2851.0,61.0,"7,29",,,,,30.0,,85.0,,"3,10",00:05:37,"25,90",MIL is OFF0 codes,,"65,10","1,00",,0,,,,,,,,,,,,
1464,1465,1465.0,"1,51E+12",-586.479.942,-3.518.711.919,38.0,control4,99.0,85.0,"44,70","50,20",9.0,2822.0,69.0,"15,16",,,,,30.0,,86.0,,"0,00",00:05:41,"31,40",MIL is OFF0 codes,,"70,20","1,00",,0,,,,,,,,,,,,
1465,1466,1466.0,"1,51E+12",-586.523.834,-3.518.633.612,41.0,control4,98.0,85.0,"44,30","34,50",9.0,4224.0,97.0,"73,5",,,,,29.0,,97.0,,"0,80",00:05:45,"77,60",MIL is OFF0 codes,,"74,50","1,00",,0,,,,,,,,,,,,
1466,1467,1467.0,"1,51E+12",-586.565.058,-3.518.553.614,37.0,control4,98.0,84.0,"45,50","23,10",9.0,4836.0,99.0,"12,6",,,,,30.0,,84.0,,"0,00",00:05:49,"30,20",MIL is OFF0 codes,,"76,10","0,00",,0,,,,,,,,,,,,
1467,1468,1468.0,"1,51E+12",-586.599.608,-3.518.483.353,37.0,control4,98.0,84.0,"43,50","63,10",9.0,4052.0,20.0,"16,22",,,,,30.0,,56.0,,"0,00",00:05:53,"31,00",MIL is OFF0 codes,,"74,10","1,00",,0,,,,,,,,,,,,
1468,1469,1469.0,"1,51E+12",-586.628.949,-3.518.433.009,40.0,control4,98.0,84.0,"40,00","46,70",9.0,3769.0,97.0,"89,35",,,,,30.0,,69.0,,"0,00",00:05:57,"81,20",MIL is OFF0 codes,,"72,50","1,00",,0,,,,,,,,,,,,
1469,1470,1470.0,"1,51E+12",-586.668.829,-3.518.370.186,40.0,control4,99.0,84.0,"42,70","22,70",9.0,5523.0,97.0,"15,05",,,,,30.0,,78.0,,"0,00",00:06:01,"32,20",MIL is OFF0 codes,,"58,80","0,00",,0,,,,,,,,,,,,
1470,1471,1471.0,"1,51E+12",-586.702.413,-351.831.571,38.0,control4,99.0,84.0,"44,30","18,40",9.0,3620.0,43.0,"10,1",,,,,30.0,,56.0,,"0,00",00:06:05,"28,20",MIL is OFF0 codes,,"66,30","1,00",,0,,,,,,,,,,,,
1471,1472,1472.0,"1,51E+12",-586.756.898,-3.518.285.031,46.0,control4,99.0,84.0,"42,70","100,00",9.0,2991.0,18.0,"61,93",,,,,30.0,,60.0,,"0,00",00:06:09,"83,50",MIL is OFF0 codes,,"60,40","0,00",,0,,,,,,,,,,,,
1472,1473,1473.0,"1,51E+12",-586.806.625,-3.518.252.275,48.0,control4,98.0,85.0,"43,90","18,00",9.0,2811.0,94.0,"7,78",,,,,30.0,,64.0,,"8,60",00:06:13,"26,30",MIL is OFF0 codes,,"64,70","1,00",,0,,,,,,,,,,,,
1473,1474,1474.0,"1,51E+12",-586.869.947,-3.518.218.283,52.0,control4,99.0,85.0,"45,10","100,00",9.0,3322.0,46.0,"64,56",,,,,30.0,,76.0,,"3,10",00:06:17,"52,20",MIL is OFF0 codes,,"61,20","1,00",,0,,,,,,,,,,,,
1474,1475,1475.0,"1,51E+12",-586.929.888,-3.518.184.765,46.0,control4,99.0,85.0,"46,70","17,60",9.0,3648.0,18.0,"9,63",,,,,30.0,,57.0,,"0,00",00:06:21,"28,20",MIL is OFF0 codes,,"68,20","1,00",,0,,,,,,,,,,,,
1475,1476,1476.0,"1,51E+12",-586.974.013,-3.518.164.675,49.0,control4,99.0,85.0,"43,10","18,40",9.0,2377.0,19.0,"6,44",,,,,30.0,,22.0,,"3,90",00:06:25,"24,70",MIL is OFF0 codes,,"64,30","1,00",,0,,,,,,,,,,,,
1476,1477,1477.0,"1,51E+12",-586.979.602,-3.518.160.095,50.0,control4,99.0,85.0,"40,00","33,70",9.0,819.0,32.0,"3,86",,,,,31.0,,3.0,,"3,10",00:06:29,"19,60",MIL is OFF0 codes,,"56,50","1,00",,0,,,,,,,,,,,,
1477,1478,1478.0,"1,51E+12",-586.979.602,-3.518.160.095,50.0,control4,99.0,85.0,"39,20","42,00",9.0,787.0,53.0,"4,54",,,,,31.0,,2.0,,"3,90",00:06:33,"21,20",MIL is OFF0 codes,,"56,90","1,00",,0,,,,,,,,,,,,
1478,1479,1479.0,"1,51E+12",-586.992.986,-3.518.157.144,54.0,control4,99.0,86.0,"40,00","63,10",9.0,1737.0,37.0,"13,3",,,,,30.0,,22.0,,"-5,50",00:06:37,"30,60",MIL is OFF0 codes,,"60,40","1,00",,0,,,,,,,,,,,,
1479,1480,1480.0,"1,51E+12",-587.016.561,-3.518.137.154,57.0,control4,99.0,86.0,"42,70","83,50",9.0,2313.0,24.0,"30,25",,,,,30.0,,39.0,,"0,00",00:06:41,"36,50",MIL is OFF0 codes,,"68,60","1,00",,0,,,,,,,,,,,,
1480,1481,1481.0,"1,51E+12",-587.057.122,-3.518.115.106,58.0,control4,99.0,86.0,"45,10","96,10",9.0,2179.0,49.0,"24,54",,,,,30.0,,50.0,,"-12,50",00:06:45,"33,70",MIL is OFF0 codes,,"61,20","1,00",,0,,,,,,,,,,,,
1481,1482,1482.0,"1,51E+12",-587.102.649,-3.518.095.907,58.0,control4,99.0,86.0,"46,30","33,70",10.0,2434.0,18.0,"12,03",,,,,30.0,,47.0,,"-6,20",00:06:49,"29,80",MIL is OFF0 codes,,"76,10","1,00",,0,,,,,,,,,,,,
1482,1483,1483.0,"1,51E+12",-587.149.188,-3.518.077.087,61.0,control4,99.0,86.0,"46,30","18,80",10.0,2236.0,51.0,"9,94",,,,,30.0,,47.0,,"4,70",00:06:53,,MIL is OFF0 codes,,"63,90","1,00",,0,,,,,,,,,,,,
1483,1484,1484.0,"1,51E+12",-587.194.512,-3.518.058.666,56.0,control4,99.0,86.0,"46,30","76,10",10.0,2375.0,101.0,"20,85",,,,,30.0,,53.0,,"-12,50",00:06:57,"33,30",MIL is OFF0 codes,,"69,00","1,00",,0,,,,,,,,,,,,
1484,1485,1485.0,"1,51E+12",-587.247.091,-3.518.034.953,57.0,control4,99.0,86.0,"47,50","100,00",10.0,2829.0,19.0,"59,16",,,,,30.0,,61.0,,"0,00",00:07:01,"83,50",MIL is OFF0 codes,,"59,60","0,00",,0,,,,,,,,,,,,
1485,1486,1486.0,"1,51E+12",-587.296.746,-3.518.009.706,59.0,control4,99.0,86.0,"47,50","18,00",10.0,2845.0,18.0,"7,77",,,,,30.0,,41.0,,"0,00",00:07:05,,MIL is OFF0 codes,,"65,10","1,00",,0,,,,,,,,,,,,
1486,1487,1487.0,"1,51E+12",-587.319.656,-3.517.991.335,54.0,control4,99.0,86.0,"44,30","16,90",10.0,889.0,34.0,"4,13",,,,,31.0,,26.0,,"0,00",00:07:09,"21,20",MIL is OFF0 codes,,"61,60","1,00",,0,,,,,,,,,,,,
1487,1488,1488.0,"1,51E+12",-58.734.512,-3.517.974.994,53.0,control4,99.0,86.0,"42,70","52,90",10.0,1094.0,58.0,"11,38",,,,,30.0,,38.0,,"0,00",00:07:13,"32,20",MIL is OFF0 codes,,"63,90","1,00",,0,,,,,,,,,,,,
1488,1489,1489.0,"1,51E+12",-587.380.798,-3.517.950.704,50.0,control4,,86.0,"44,30","55,30",10.0,3389.0,100.0,"41,22",,,,,30.0,,54.0,,"0,80",00:07:17,"38,40",MIL is OFF0 codes,,"71,00","1,00",,0,,,,,,,,,,,,
1489,1490,1490.0,"1,51E+12",-587.433.102,-3.517.912.961,49.0,control4,99.0,86.0,"45,50","100,00",10.0,2870.0,102.0,"60,53",,,,,29.0,,76.0,,"0,00",00:07:21,"83,50",MIL is OFF0 codes,,"60,00","0,00",,0,,,,,,,,,,,,
1490,1491,1491.0,"1,51E+12",-587.502.252,-3.517.862.615,47.0,control4,99.0,86.0,"48,20","100,00",10.0,3992.0,18.0,"83,49",,,,,29.0,,87.0,,"0,00",00:07:25,"83,50",MIL is OFF0 codes,,"61,60","0,00",,0,,,,,,,,,,,,
1491,1492,1492.0,"1,51E+12",-587.573.894,-3.517.824.197,46.0,control4,99.0,87.0,"47,50","18,40",10.0,4216.0,19.0,"11,69",,,,,30.0,,73.0,,"0,00",00:07:29,"29,80",MIL is OFF0 codes,,"66,30","1,00",,0,,,,,,,,,,,,
1492,1493,1493.0,"1,51E+12",-587.626.044,-3.517.767.272,42.0,control4,99.0,86.0,"45,10","18,80",10.0,3460.0,19.0,"15,44",,,,,30.0,,74.0,,"5,50",00:07:33,"33,30",MIL is OFF0 codes,,"65,10","1,00",,0,,,,,,,,,,,,
1493,1494,1494.0,"1,51E+12",-587.691.714,-3.517.736.095,41.0,control4,99.0,86.0,"44,70","17,60",10.0,3522.0,19.0,"9,49",,,,,30.0,,78.0,,"9,40",00:07:37,"28,20",MIL is OFF0 codes,,"65,90","1,00",,0,,,,,,,,,,,,
1494,1495,1495.0,"1,51E+12",-587.771.829,-3.517.729.946,41.0,control4,98.0,86.0,"45,50","100,00",10.0,3992.0,57.0,"79,24",,,,,29.0,,85.0,,"3,10",00:07:41,"50,20",MIL is OFF0 codes,,"60,80","1,00",,0,,,,,,,,,,,,
1495,1496,1496.0,"1,51E+12",-587.846.967,-351.776.164,41.0,control4,99.0,86.0,"46,30","22,40",10.0,2800.0,101.0,"7,51",,,,,30.0,,85.0,,"3,10",00:07:45,"25,90",MIL is OFF0 codes,,"79,20","1,00",,0,,,,,,,,,,,,
1496,1497,1497.0,"1,51E+12",-587.910.585,-3.517.811.373,42.0,control4,99.0,86.0,"46,70","17,60",10.0,2840.0,19.0,"7,63",,,,,30.0,,66.0,,"0,00",00:07:49,"25,90",MIL is OFF0 codes,,"80,80","1,00",,0,,,,,,,,,,,,
1497,1498,1498.0,"1,51E+12",-587.950.204,-351.784.295,43.0,control4,99.0,86.0,"43,10","17,60",10.0,1339.0,20.0,"2,95",,,,,30.0,,21.0,,"0,00",00:07:53,"19,20",MIL is OFF0 codes,,"65,90","1,00",,0,,,,,,,,,,,,
1498,1499,1499.0,"1,51E+12",-587.965.187,-3.517.866.405,42.0,control4,99.0,85.0,"39,20","20,80",10.0,1073.0,37.0,"2,85",,,,,30.0,,3.0,,"-0,80",00:07:57,"18,00",MIL is OFF0 codes,,"59,20","1,00",,0,,,,,,,,,,,,
1499,1500,1500.0,"1,51E+12",-587.958.749,-3.517.860.764,37.0,control4,99.0,85.0,"38,80","41,20",10.0,779.0,34.0,"4,6",,,,,31.0,,0.0,,"2,30",00:08:01,"20,80",MIL is OFF0 codes,,"54,10","1,00",,0,,,,,,,,,,,,
1500,1501,1501.0,"1,51E+12",-587.958.749,-3.517.860.764,37.0,control4,99.0,86.0,"39,60","43,90",10.0,795.0,33.0,"4,65",,,,,31.0,,0.0,,"1,60",00:08:05,"20,80",MIL is OFF0 codes,,"54,50","1,00",,0,,,,,,,,,,,,
1501,1502,1502.0,"1,51E+12",-587.958.525,-3.517.855.751,37.0,control4,99.0,86.0,"40,80","39,60",10.0,805.0,36.0,"4,62",,,,,31.0,,0.0,,"1,60",00:08:09,"20,80",MIL is OFF0 codes,,"51,80","1,00",,0,,,,,,,,,,,,
1502,1503,1503.0,"1,51E+12",-587.958.525,-3.517.855.751,37.0,control4,99.0,87.0,"42,00","40,40",10.0,796.0,35.0,"4,4",,,,,31.0,,0.0,,"0,80",00:08:13,"20,80",MIL is OFF0 codes,,"54,50","1,00",,0,,,,,,,,,,,,
1503,1504,1504.0,"1,51E+12",-587.958.525,-3.517.855.751,37.0,control4,,87.0,"43,10","42,00",10.0,790.0,32.0,"4,43",,,,,32.0,,0.0,,"0,80",00:08:17,"20,80",MIL is OFF0 codes,,"56,50","1,00",,0,,,,,,,,,,,,
1504,1505,1505.0,"1,51E+12",-587.958.525,-3.517.855.751,37.0,control4,99.0,87.0,"43,90","41,20",10.0,,34.0,"4,64",,,,,32.0,,0.0,,"0,80",00:08:21,"20,80",MIL is OFF0 codes,,"54,10","1,00",,0,,,,,,,,,,,,
1505,1506,1506.0,"1,51E+12",-587.958.525,-3.517.855.751,37.0,control4,,88.0,"44,70","41,60",10.0,815.0,74.0,"4,52",,,,,31.0,,4.0,,"0,80",00:08:25,"20,40",MIL is OFF0 codes,,"52,90","1,00",,0,,,,,,,,,,,,
1506,1507,1507.0,"1,51E+12",-587.958.525,-3.517.855.751,37.0,control4,99.0,88.0,"45,90","100,00",10.0,1826.0,22.0,"26,79",,,,,30.0,,37.0,,"3,10",00:08:29,"35,70",MIL is OFF0 codes,,"56,90","1,00",,0,,,,,,,,,,,,
1507,1508,1508.0,"1,51E+12",-587.996.688,-3.517.884.212,35.0,control4,98.0,89.0,"48,60","100,00",10.0,3168.0,96.0,"68,52",,,,,30.0,,61.0,,"0,00",00:08:33,"83,50",MIL is OFF0 codes,,"61,60","1,00",,0,,,,,,,,,,,,
1508,1509,1509.0,"1,51E+12",-588.052.668,-3.517.923.037,33.0,control4,99.0,89.0,"51,00","18,40",10.0,4308.0,96.0,"60,45",,,,,30.0,,75.0,,"0,00",00:08:37,"76,10",MIL is OFF0 codes,,"67,50","0,00",,0,,,,,,,,,,,,
1509,1510,1510.0,"1,51E+12",-588.117.557,-3.517.972.248,35.0,control4,99.0,90.0,"52,50","100,00",10.0,3901.0,99.0,81,,,,,29.0,,91.0,,"0,00",00:08:41,"83,50",MIL is OFF0 codes,,"61,20","0,00",,0,,,,,,,,,,,,
1510,1511,1511.0,"1,51E+12",-588.203.974,-3.518.038.788,36.0,control4,98.0,90.0,"53,70","100,00",10.0,4627.0,98.0,"96,31",,,,,29.0,,105.0,,"0,00",00:08:45,"83,50",MIL is OFF0 codes,,"60,80","0,00",,0,,,,,,,,,,,,
1511,1512,1512.0,"1,51E+12",-588.286.689,-3.518.103.499,32.0,control4,98.0,91.0,"53,70","18,00",10.0,5039.0,45.0,"13,56",,,,,30.0,,99.0,,"0,00",00:08:49,"30,60",MIL is OFF0 codes,,"68,20","1,00",,0,,,,,,,,,,,,
1512,1513,1513.0,"1,51E+12",-588.377.142,-3.518.136.353,36.0,control4,98.0,91.0,"51,80","100,00",10.0,4939.0,30.0,"101,24",,,,,30.0,,95.0,,"-5,50",00:08:53,"83,50",MIL is OFF0 codes,,"61,60","1,00",,0,,,,,,,,,,,,
1513,1514,1514.0,"1,51E+12",-588.469.886,-3.518.131.955,40.0,control4,98.0,90.0,"50,20","100,00",10.0,4685.0,18.0,"94,15",,,,,30.0,,91.0,,"-12,50",00:08:57,"56,50",MIL is OFF0 codes,,"62,00","1,00",,0,,,,,,,,,,,,
1514,1515,1515.0,"1,51E+12",-588.560.913,-3.518.107.548,42.0,control4,98.0,90.0,"48,60","26,70",10.0,4354.0,19.0,"12,75",,,,,30.0,,82.0,,"0,00",00:09:01,"29,80",MIL is OFF0 codes,,"79,20","1,00",,0,,,,,,,,,,,,
1515,1516,1516.0,"1,51E+12",-588.641.903,-3.518.087.665,44.0,control4,98.0,90.0,"47,50","100,00",10.0,4182.0,96.0,"87,64",,,,,29.0,,98.0,,"0,00",00:09:05,"83,50",MIL is OFF0 codes,,"60,80","1,00",,0,,,,,,,,,,,,
1516,1517,1517.0,"1,51E+12",-588.740.073,-3.518.064.811,45.0,control4,98.0,89.0,"49,00","100,00",10.0,4945.0,97.0,"101,05",,,,,29.0,,111.0,,"0,00",00:09:09,"83,50",MIL is OFF0 codes,,"61,20","0,00",,0,,,,,,,,,,,,
1517,1518,1518.0,"1,51E+12",-588.847.129,-3.518.038.791,44.0,control4,99.0,89.0,"49,80","65,10",10.0,3884.0,101.0,"36,81",,,,,29.0,,115.0,,"3,10",00:09:13,"36,90",MIL is OFF0 codes,,"80,40","0,00",,0,,,,,,,,,,,,
1518,1519,1519.0,"1,51E+12",-588.967.714,-3.518.016.074,45.0,control4,99.0,89.0,"49,00","100,00",10.0,3891.0,18.0,"79,32",,,,,29.0,,119.0,,"0,00",00:09:17,"83,50",MIL is OFF0 codes,4300.0,,,,1,,,,,,,,,,,,
1519,1520,1520.0,"1,51E+12",-589.079.174,-351.799.145,48.0,control4,99.0,88.0,"47,80","18,00",10.0,3824.0,96.0,"10,36",,,,,29.0,,109.0,,"0,00",00:09:21,"29,00",MIL is OFF0 codes,,"65,90","1,00",,0,,,,,,,,,,,,
1520,1521,1521.0,"1,51E+12",-589.183.738,-3.517.956.377,48.0,control4,99.0,88.0,"47,10","100,00",10.0,3664.0,101.0,"72,88",,,,,29.0,,119.0,,"-3,10",00:09:25,"83,50",MIL is OFF0 codes,,"61,20","1,00",,0,,,,,,,,,,,,
1521,1522,1522.0,"1,51E+12",-589.288.773,-3.517.910.258,49.0,control4,99.0,88.0,"47,80","98,00",10.0,4007.0,19.0,"35,48",,,,,29.0,,112.0,,"0,00",00:09:29,"32,90",MIL is OFF0 codes,4300.0,,,,1,,,,,,,,,,,,
1522,1523,1523.0,"1,51E+12",-589.403.971,-3.517.863.891,50.0,control4,99.0,87.0,"45,10","18,40",10.0,3492.0,96.0,"9,39",,,,,29.0,,98.0,,"0,00",00:09:33,"28,20",MIL is OFF0 codes,,"65,90","1,00",,0,,,,,,,,,,,,
1523,1524,1524.0,"1,51E+12",-589.475.586,-3.517.821.917,48.0,control4,99.0,87.0,"43,10","100,00",11.0,3349.0,96.0,"67,82",,,,,29.0,,107.0,,"0,00",00:09:37,"83,50",MIL is OFF0 codes,,"61,20","0,00",,0,,,,,,,,,,,,
1524,1525,1525.0,"1,51E+12",-589.579.105,-3.517.780.422,44.0,control4,99.0,86.0,"43,90","100,00",11.0,5402.0,97.0,"39,12",,,,,29.0,,115.0,,"0,00",00:09:41,"32,90",MIL is OFF0 codes,,"62,70","0,00",,0,,,,,,,,,,,,
1525,1526,1526.0,"1,51E+12",-589.689.993,-3.517.738.832,43.0,control4,99.0,86.0,"44,70","100,00",11.0,3858.0,97.0,"79,82",,,,,29.0,,122.0,,"0,00",00:09:45,"83,50",MIL is OFF0 codes,,"61,20","0,00",,0,,,,,,,,,,,,
1526,1527,1527.0,"1,51E+12",-589.807.476,-3.517.689.932,41.0,control4,99.0,85.0,"45,90","100,00",11.0,4122.0,96.0,"85,45",,,,,29.0,,129.0,,"0,00",00:09:49,"83,50",MIL is OFF0 codes,,"61,60","0,00",,0,,,,,,,,,,,,
1527,1528,1528.0,"1,51E+12",-589.923.762,-3.517.637.851,43.0,control4,98.0,85.0,"47,10","100,00",11.0,4323.0,97.0,"90,17",,,,,29.0,,132.0,,"0,00",00:09:53,"83,50",MIL is OFF0 codes,,"60,80","0,00",,0,,,,,,,,,,,,
1528,1529,1529.0,"1,51E+12",-590.043.659,-3.517.583.568,40.0,control4,99.0,85.0,"47,50","100,00",11.0,4419.0,98.0,"94,96",,,,,29.0,,136.0,,"0,00",00:09:57,"83,50",MIL is OFF0 codes,,"60,40","0,00",,0,,,,,,,,,,,,
1529,1530,1530.0,"1,51E+12",-590.172.259,-3.517.529.962,41.0,control4,99.0,85.0,"47,80","100,00",11.0,4527.0,99.0,"93,44",,,,,29.0,,138.0,,"0,80",00:10:02,"83,50",MIL is OFF0 codes,,"60,80","0,00",,0,,,,,,,,,,,,
1530,1531,1531.0,"1,51E+12",-590.304.041,-3.517.475.116,42.0,control4,98.0,85.0,"48,20","100,00",11.0,4613.0,18.0,"97,19",,,,,29.0,,138.0,,"0,00",00:10:05,"83,50",MIL is OFF0 codes,,"60,80","0,00",,0,,,,,,,,,,,,
1531,1532,1532.0,"1,51E+12",-590.432.041,-3.517.420.081,39.0,control4,99.0,85.0,"47,10","100,00",11.0,3777.0,95.0,"75,47",,,,,29.0,,139.0,,"0,00",00:10:09,"83,50",MIL is OFF0 codes,,"61,20","0,00",,0,,,,,,,,,,,,
1532,1533,1533.0,"1,51E+12",-59.056.162,-3.517.368.816,39.0,control4,100.0,86.0,"46,70","100,00",11.0,3806.0,101.0,"78,81",,,,,29.0,,140.0,,"0,00",00:10:13,"83,50",MIL is OFF0 codes,,"61,60","0,00",,0,,,,,,,,,,,,
1533,1534,1534.0,"1,51E+12",-590.691.048,-351.730.847,35.0,control4,99.0,86.0,"46,30","100,00",11.0,3832.0,98.0,"76,7",,,,,29.0,,141.0,,"0,00",00:10:17,"83,50",MIL is OFF0 codes,,"61,60","0,00",,0,,,,,,,,,,,,
1534,1535,1535.0,"1,51E+12",-59.082.135,-351.725.482,35.0,control4,99.0,86.0,"46,30","100,00",11.0,3846.0,18.0,"77,53",,,,,29.0,,137.0,,"0,00",00:10:22,"83,50",MIL is OFF0 codes,,"61,60","0,00",,0,,,,,,,,,,,,
1535,1536,1536.0,"1,51E+12",-590.943.746,-3.517.192.125,32.0,control4,99.0,86.0,"44,70","39,20",11.0,3689.0,64.0,"74,39",,,,,29.0,,132.0,,"-1,60",00:10:25,"49,80",MIL is OFF0 codes,,"74,10","1,00",,0,,,,,,,,,,,,
1536,1537,1537.0,"1,51E+12",-591.063.284,-3.517.149.191,33.0,control4,99.0,86.0,"44,30","100,00",11.0,3607.0,102.0,"68,64",,,,,29.0,,134.0,,"0,80",00:10:30,"50,20",,,"62,70","1,00",,0,,,,,,,,,,,,
1537,1538,1538.0,"1,51E+12",-59.118.773,-3.517.094.456,29.0,control4,99.0,86.0,"44,30","100,00",11.0,3669.0,23.0,"73,34",,,,,29.0,,133.0,,"0,00",00:10:34,"83,50",,,"61,20","1,00",,0,,,,,,,,,,,,
1538,1539,1539.0,"1,51E+12",-591.308.793,-3.517.038.962,29.0,control4,99.0,85.0,"43,50","100,00",11.0,3553.0,97.0,"70,72",,,,,,,132.0,,"0,00",00:10:38,"83,50",,,"69,00","1,00",,0,,,,,,,,,,,,
1539,1540,1540.0,"1,51E+12",-591.432.842,-3.516.985.466,29.0,control4,99.0,85.0,"43,50","100,00",11.0,3634.0,98.0,"72,43",,,,,29.0,,135.0,,"0,00",00:10:42,"83,50",MIL is OFF0 codes,,"61,20","0,00",,0,,,,,,,,,,,,
1540,1541,1541.0,"1,51E+12",-591.557.978,-3.516.930.104,31.0,control4,100.0,85.0,"43,90","100,00",11.0,3720.0,96.0,"75,8",,,,,29.0,,136.0,,"0,00",00:10:46,"83,50",,,"61,20","0,00",,0,,,,,,,,,,,,
1541,1542,1542.0,"1,51E+12",-591.682.435,-3.516.880.786,32.0,control4,99.0,85.0,"43,50","18,00",11.0,3592.0,97.0,"12,41",,,,,29.0,,130.0,,"0,00",00:10:50,"31,80",MIL is OFF0 codes,,"65,90","1,00",,0,,,,,,,,,,,,
1542,1543,1543.0,"1,51E+12",-591.807.014,-3.516.840.915,34.0,control4,99.0,85.0,"43,50","100,00",11.0,3571.0,97.0,"70,75",,,,,29.0,,132.0,,"0,00",00:10:54,"83,50",MIL is OFF0 codes,,"61,20","0,00",,0,,,,,,,,,,,,
1543,1544,1544.0,"1,51E+12",-591.933.287,-3.516.814.367,36.0,control4,99.0,85.0,"44,30","100,00",11.0,3586.0,32.0,"66,82",,,,,29.0,,,,"0,80",00:10:58,"43,10",MIL is OFF0 codes,,"61,20","0,00",,0,,,,,,,,,,,,
1544,1545,1545.0,"1,51E+12",-592.063.228,-3.516.803.618,35.0,control4,99.0,85.0,"43,90","92,90",11.0,3453.0,18.0,"49,09",,,,,29.0,,114.0,,"-8,60",00:11:02,"39,20",MIL is OFF0 codes,,"64,70","1,00",,0,,,,,,,,,,,,
1545,1546,1546.0,"1,51E+12",-592.167.831,-351.680.399,35.0,control4,99.0,85.0,"40,80","16,90",11.0,2802.0,19.0,"7,23",,,,,29.0,,70.0,,"0,00",00:11:06,"25,90",MIL is OFF0 codes,,"65,10","1,00",,0,,,,,,,,,,,,
1546,1547,1547.0,"1,51E+12",-592.226.499,-3.516.805.178,34.0,control4,99.0,85.0,"35,70","17,60",11.0,1379.0,22.0,"3,51",,,,,29.0,,20.0,,"10,90",00:11:10,"19,20",MIL is OFF0 codes,,"66,30","1,00",,0,,,,,,,,,,,,
1547,1548,1548.0,"1,51E+12",-592.250.117,-3.516.805.036,35.0,control4,99.0,85.0,"32,90","100,00",11.0,1835.0,82.0,"33,61",,,,,29.0,,40.0,,"0,80",00:11:14,"40,80",MIL is OFF0 codes,,"60,80","1,00",,0,,,,,,,,,,,,
1548,1549,1549.0,"1,51E+12",-592.284.133,-3.516.809.225,34.0,control4,99.0,85.0,"36,90","22,00",12.0,3369.0,22.0,"10,09",,,,,29.0,,44.0,,"1,60",00:11:18,"29,80",MIL is OFF0 codes,,"76,10","1,00",,0,,,,,,,,,,,,
1549,1550,1550.0,"1,51E+12",-592.328.138,-3.516.829.612,34.0,control4,99.0,84.0,"38,40","67,80",12.0,3621.0,20.0,"26,37",,,,,29.0,,36.0,,"0,00",00:11:22,"34,10",MIL is OFF0 codes,,"69,00","1,00",,0,,,,,,,,,,,,
1550,1551,1551.0,"1,51E+12",-592.357.944,-3.516.819.428,36.0,control4,99.0,84.0,"36,90","19,60",12.0,2579.0,20.0,"7,28",,,,,29.0,,20.0,,"3,10",00:11:26,"25,90",MIL is OFF0 codes,,"63,90","1,00",,0,,,,,,,,,,,,
1551,1552,1552.0,"1,51E+12",-592.351.609,-3.516.800.279,36.0,control4,100.0,84.0,"35,30","76,10",12.0,1762.0,79.0,"13,96",,,,,29.0,,33.0,,"9,40",00:11:30,"31,00",MIL is OFF0 codes,,"65,10","1,00",,0,,,,,,,,,,,,
